marketplace,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,year,review_date,product_category
US,14991856,R5283QU64WII6,B004RCNH8Y,644630034,Amazon Gift Card - Print - Congratulations!,5,0,0,N,Y,Printed gift Card,"I purchased three gift card from Amazon. I couldn't print two of them so I had them mailed to me. I was told that Internet Explorer 9 and Acrobat reader, sometimes, you cannot print the gift card. I installed Mercury Chrome and had no problems. The gift card , in the mail, came with a very nice box.",2012,2012-07-11,Gift Card
US,44967297,R1CGT4KMLL1DRJ,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,Gift card,I recently purchased an Amazon gift card for a child's birthday as I had no idea what gift to buy.  It proved to be very useful and a DVD and storybook were purchased and were well received.,2012,2012-07-11,Gift Card
US,30648738,RF5ZEMWBINQY0,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,"Gift cards are easy and get there usually the same day, so I don't get in trouble for forgetting to send it sooner!",I like sending gift cards because I can get it done on time even if I forget until the last minute!,2012,2012-07-11,Gift Card
US,19037530,R1YL9O2ZHYEZPX,B004LLIKWO,411993517,Amazon eGift Card - Amazon Books,5,0,0,N,Y,It works,"Its a gift card, it did what I intended it to do. I gave it as a gift and she accepted.",2012,2012-07-11,Gift Card
US,15338156,R38S17SWXQP24K,B004LLILG4,954604280,Amazon eGift Card - Wedding Butterflies,5,0,0,N,Y,Best Gift,So easy and convenient sending an Amazon Gift Card for a wedding shower or wedding gift. Let the bride and groom decide on what they need or want.,2012,2012-07-11,Gift Card
US,38555928,RN4SAH642WF4V,B004KNWX8U,918903317,Amazon Gift Card - Print - Thank You (Flowers),5,0,0,N,Y,Printed Beautifully,"Amazon gift card you print at home -- perfect gift when you haven't a clue what to get!  Printed beautifully, done in a minute.  Can't ask for more!",2012,2012-07-11,Gift Card
US,51267968,R290Q6XKUC1Q6O,B004RD8XPK,356729954,Amazon eGift Card - Congratulations!,5,0,0,N,Y,Easy as Pie!,Purchased a gift card for a relative who lives in another state...took me just a few seconds to order and the recipient received it almost instantaneously by email.,2012,2012-07-11,Gift Card
US,50759463,R3P1ZX4TMJ8I5W,B004KNWWZO,560136950,Amazon Gift Card - Print - Happy Father's Day (Ties),5,0,0,N,N,The gift that always fits!,"This is the perfect gift for the person who has everything.  Easy to purchase and can be sent directly to recipents computer, or printed on your own.",2012,2012-07-11,Gift Card
US,21346087,R36CZEWJTAQ7L3,B004LLIL32,438732872,Amazon eGift Card - Happy Birthday (Elephants),5,0,0,N,Y,gift  card,I was planning to send a gift from Sri Lanka to my daughter in U S A for her Birthday and was wondering what to send and how.Until the B`day I could not decide and Amazon came to my rescue.The gift card I sent to my daughter`s birthday was highly appreciated by her and it was delivered just on time. Thank you Amazon!,2012,2012-07-11,Gift Card
US,41807691,R11B9VQWHQ67Z2,B007V6EVY2,910961751,Amazon Gift Card - Print - Happy Birthday (Presents),5,0,0,N,Y,Birthday gift card,I appreciated the convenience of purchasing a gift card AND a personalized birthday greeting in one visit. The choice of cards was appropriate for all ages and situations.,2012,2012-07-11,Gift Card
US,46028412,R1ZIDDUJB796D2,B0054SDOLK,615737146,Amazon Gift Card - Print - Happy Father's Day (World's Best Dad),4,0,0,N,N,"fabulous ""easy"" gift as to purchase or receive","Found this Father's Day gift well received and easy to \\""purchase\\"", appreciated the attractive \\""certificate\\"" format, although there was some difficulty getting our message to print correctly.",2012,2012-07-11,Gift Card
US,39884245,R2MYT9GERTGK6,B004KNWWSG,391105133,Amazon Gift Card - Print - Cool for School,5,0,0,N,Y,Gift Card,"My Grandson was the recipient of the Kindle Fire (his 1st) and a gift card with it for his birthday. Excellent service & delivery. His mum can now reclaim her xmas gift, which he kept taking.The gift card was for Amazon's games & prime.",2012,2012-07-11,Gift Card
US,35918554,R3KSTUAGJCIGXD,B004KNWX6C,763371347,Amazon Gift Card - Print - Celebrate,4,0,0,N,Y,Gift Card,"This a great gift idea for teenagers who have a kindle.  No fuss, good choices of cards. Quick and easy to use. Prompt service.  Would use again.",2012,2012-07-11,Gift Card
US,17590550,R2A8D4BNBT6TIZ,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,N,Great Product,I love the fact that I can do this from my computer and send it directly to an email account. I have done several times and the person on the receiving end has had no issues in redeeming.,2012,2012-07-11,Gift Card
US,41812086,RKUJDNVD33N4L,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,Easy,Purchasing and printing the kindle e-gift card couldn't have been easier! Perfect gift for the person who has everything because she is in control of her shopping now!!,2012,2012-07-11,Gift Card
US,16127472,R31MSY1ODHCD0J,B004LLILG4,954604280,Amazon eGift Card - Wedding Butterflies,5,0,0,N,Y,"Delivers instantly, great for last minute gifts",Fast and easy check out process. You can chose your own amount or from pre-determined amounts. Simple and fast. Great for last-minute gifts.,2012,2012-07-11,Gift Card
US,52069308,R2HFMZD1L2GYBK,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,Gift Card for Kindle,"My wife loves to read, and her new Kindle.  The Kindle allows here to read on her commute on the train.  So the perfect gift was the gift card from Amazon!  Thanks so much!",2012,2012-07-10,Gift Card
US,21571071,R23Q5YI4YRVQ6A,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,Amazon Kindle Gift Card,"The Amazon Kindle gift card offers both the buyer and the recipient a perfect gift. I always love to give books as gifts and when a co-worker was retiring, I wanted to continue that tradition. My co-worker had switched from reading traditional books to reading them on the Kindle. A Kindle gift card provided the perfect gift for this book-buying giver.",2012,2012-07-10,Gift Card
US,17669651,R2ET1ELI5GHTBR,B004KNWX80,301341082,Amazon Gift Card - Print - Seasonal (Summer Pinwheels),5,0,0,N,Y,"Easy, Quick Last Minute Gift",An Amazon Gift card works for everyone and being able to purchase & print makes it perfect for last minute gift giving,2012,2012-07-10,Gift Card
US,16142531,RGR05VTNQ9YPP,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Lax calendar,I ordered a Lacrosse calendar for my son.  The calendar came in less than a week.  My son loves it.  It has great pictures and inspirational sports quotes.  We are so happy with our purchase. Thank You!,2012,2012-07-10,Gift Card
US,47030200,R3INBD0C641LY5,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,E-gift card,"I had purchased an e-gift card for my son. Well, he never received it. I tried to resend it to him at a different e-mail address and it was extremely easy!",2012,2012-07-10,Gift Card
US,24280493,R2GIZVBK123UIQ,B004LLIL4G,307223063,Amazon eGift Card - Happy Birthday (Birds),5,0,0,N,Y,Fast and Easy,"An absolutely easy and quick gift for anyone! Just enter the amount, enter the email and Amazon will deliver it accordingly. Definitely recommended for those who you are out of touch with, or are unable to ship physical gifts. The best thing about this gift, no shipping costs! :-).",2012,2012-07-10,Gift Card
US,42987145,R3D4XZ3S3Z3VOR,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,easy,Having a son  living in the U.S. makes this card very easy to send. Then he gets to pick his own gift.<br />This makes it very easy for me and fun for him..,2012,2012-07-10,Gift Card
US,41847243,R18ERE5L5G3Q41,B005ESMKH4,459536087,"Amazon.com Gift Cards, Pack of 10 (Various Card Designs)",5,0,1,N,N,Gift Cards,Ordered Amazon gift cards for an event we were hosting to be give to our guest speakers. It was very easy and the delivery was quick and free which made that task easy to check off the list!,2012,2012-07-10,Gift Card
US,47915767,R3H6UYNU706BD8,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,2,0,0,N,Y,DID NOT DELIVER EMAIL ON TIME,"I thought this would be a great idea to send to a family member that I could not see on their birthday. However, the email was never sent. I called and got it fixed but was really bummed that I had to tell the receiver of the gift because I was hoping it would be a surprise. However, I did call and get it fixed but I won't be doing this again.",2012,2012-07-10,Gift Card
US,44098829,RKUQ0FEFI2P7C,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,N,Gift Card Review by Jerry,The gift card is a very convenient way of purchasing a present for a friend and the card was immediately transferred to the recipient,2012,2012-07-10,Gift Card
US,45091429,R38O9MY70PRBEZ,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,4,0,0,N,Y,If your friends love Kindle,"My friend is a philosophy student to whom reading books, carrying them around, traveling around the world are the second nature.<br />He reads so many books that I was not sure which books he had read or which ones he wanted to read next. But the one thing for sure was that he loved to buy e-books through kindle. So this card was the solution! It is the best gift for someone who really loves to read!",2012,2012-07-10,Gift Card
US,27205927,RRZDKV9H30VKO,B004KNWX8U,918903317,Amazon Gift Card - Print - Thank You (Flowers),5,0,0,N,Y,Always fits!,"I looked at other gift cards for my hostess & most had a fee.  Since I know she's an Amazon shopper this was perfect & best of all, no fee!",2012,2012-07-10,Gift Card
US,24379695,R2IQ1V4E8CJUHJ,B004KNWX76,225004210,Amazon Gift Card - Print - Happy Retirement,5,0,0,N,Y,Amazon Gift Card,"A teacher colleague had decided to retire at the end of this school year. She is the kind of person who has spent many tireless hours staying after school tutoring many a student; she also has become paperless and clutter free as well becoming a MAC computer expert and an Amazon shopper. Knowing this, our department team decided to give 2 gifts for her retirement: a $100 plus Amazon gift card and an engraved flash drive with students' pictures and happy retirement wishes. While she is enjoying her retirement, she is able to do her Amazon shopping and view the slide shows of her school years simultaneously at her leisure and no lesson planning!",2012,2012-07-10,Gift Card
US,17574220,R2BBRWMSYLAX8O,B004LLILMI,545226656,Amazon eGift Card - Happy Mother's Day (Roses),5,0,0,N,Y,Amazon gift certificate,"Very convenient and fast delivery to email. I purchased a gift card for my sister for mother's day and since she has a kindle fire,  im sure it came in handy for ebooks or games.",2012,2012-07-10,Gift Card
US,46160360,R1441Q85L92QIO,B004LLILKK,627749351,Amazon eGift Card - Happy Father's Day (Argyle),5,0,0,N,Y,Gift card,This was a great choice for me since the recipient lives in Micronesia. It was so easy to send a gift to a friend without him waiting weeks and weeks to receive anything through the mail!,2012,2012-07-09,Gift Card
US,41894679,R1HDDUVNPFD9HG,B004KNWWU4,326384774,Amazon Gift Card - Print - Happy Birthday (Birds),5,0,0,N,Y,Stress free gift giving,"I was thrilled to discover how little time and effort it took me to create a clever Birthday card and gift in just a few minutes. No muss, no fuss and no wrapping paper/ribbon required.  I had intended to buy my family member a book at Amazon but soon realized that a Amazon gift card could do that or more for the Birthday Girl.  Giving her those options was a much better way to go.  Thank you Amazon for making gift giving that much easier!",2012,2012-07-09,Gift Card
US,13994569,RUAMJ1SAX1Z7H,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,Great for gifts,"These cards are so great to send as gifts-especially when you have someone living in another country.  And it is an instant gift, as you can send it via email if you want.",2012,2012-07-09,Gift Card
US,39256994,R34YTRHFFAZJK9,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,Amazon gift card,Makes a great gift! especially if you're running late-it can be sent immediately. You can always find something you want on Amazon.com,2012,2012-07-09,Gift Card
US,32818724,R3A9WY9S01YR17,B0062ONF64,676335849,Amazon Gift Card - Print - Amazon Kindle (Cut Out),5,0,0,N,Y,Cut out gift card,Cut out gift card for Amazon Kindle. What a great and easy way to get a last minute gift that someone will actually use!,2012,2012-07-09,Gift Card
US,26013425,RJL1H6GUFGMEA,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,YOUR CHOICE.,GIVING A GIFT CARD IS JUST ABOUT THE BEST GIFT EVER. RECIPIENT MAKES THE CHOICE AND WHAT TERRIFIC CHOICES AMAZON PRESENTS.,2012,2012-07-09,Gift Card
US,49271651,R3DIEJTNQZ3J0T,B004LLIL8M,893830995,Amazon eGift Card - Seasonal (Beach Time),5,0,0,N,Y,Excellent!,"Excellent, the card arrived immediately and the gifted is very happy with his gift.<br />I recommend this kind of gift 100% because that he or she decide what to buy.",2012,2012-07-09,Gift Card
US,21880498,R2LP6F0QUMY6M,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,Easy Transacation,A gift card is a gift card but buying it and giving it to someone overseas is really easy with an Amazon gift card.,2012,2012-07-09,Gift Card
US,15500007,RQGJWUP3I9TSD,B004KNWWNQ,507353354,Amazon Gift Card - Print - Happy Father's Day (BBQ),5,0,0,N,Y,Amazon Gift Card,It was seemless to order the gift card online at Amazon.com and print it out on my home computer.  Couldn't have been easier.,2012,2012-07-09,Gift Card
US,41995290,R1VI4ZNU1Z7XAZ,B004LLIL00,144054430,Amazon eGift Card - Loving Giraffes,1,0,0,N,Y,Gift card,I thought this would be a good idea for a gift but unfortunately there were a lot of complications when using the online gift card. Now the person has no gift card and no book.,2012,2012-07-09,Gift Card
